name,rating,review
Dung,1,mới dùng được mấy ngày theo cảm nhận thì a95 này nhận 4g rất chi là yếu
,1,"điện thoại mới mua mà đã bị lỗi nhận sim rồi,"
Quang,1,xài con mới 1 tháng vẫn chậm bàn phím
Diễm Trần,2,máy mới mua mà pin hao nhanh bằng tốc độ của sạc
,2,"máy không lên nguồn, sạc không vào điện"
Chu Trần Thùy,2,với số tiền này mà vẫn chỉ là nâng cấp
Mai Thị Vân Anh,2, nguyên nhân do đâu mà mau tuột pin vậy mọi người
Võ Đình Bình,1, ss chỉ được mỗi thương hiệu thôi chứ 2021 còn g80 thì
Owe Lundstrom,2, it takes 6 hours to charge
,1, ốp lưng thì giao nhầm óp
Lê Trường Giang,2, bởi vì sao ? apple thường rất mượt mạnh nhưng nhược điểm là pin và độ sáng màn hình
Hung,1,từ nay mua gì thì phải check giá trước không thể nào tin ai
Nguyễn Hoàng Trung,2, mình khởi động với khôi phục cài đặt gốc rồi nhưng vẫn không được
Hung,2,ram bộ nhớ pin tốt hết mà màn hình nhìn nhức mắt quá
Lê Thành Nghiệp,2,pin 5000 nhưng khá nhanh hết pin
Nguyễn Ngọc,1,điện thoại j mà lướt facebook cũng văng
,2, được cái không lưu vào sim được :)
Nguyễn Đức Dũng,1," không xứng với số tiền bỏ ra, nó còn tệ hơn máy cũ của tôi mặc dù máy cũ tôi đã dùng được gần 4 năm thì nó mới có những hiện tượng trên còn máy này mới 6 tháng mà đã tệ như này"
Ninh Viết Cường,2,mới mua được 4 lúc đầu mở youtube loa to nhưng giờ lại nhỏ vào bật ứng dụng thông báo trên ứng không khác thì máy báo ứng dụng này đã bị tắt vì khiến điện thoại chạy chậm
,1," lúc này tôi còn chưa xác nhận đơn đã nhận hàng, liên hệ shop để đưa giải pháp"
Nguyễn Minh Dũng,1,điện thoại mới mà camera iphone 11 đã móp camera sau và viền nhôm với màn hình bị hở ra 
Hà Văn Hưởng,2, con trước mua được 3 ngày
Bình,2,chơi game màn hình phản hồi chậm
Nguyễn Tấn Kiệt,1,"hàng thì tốt, còn vụ hóa đơn vat thì dẹp"
Nguyễn Thanh Lâm,1, ưa bị quăng ra giữa chừng
Trần Minh Thanh,1, cách wifi có 5m mà lướt web đọc báo còn không được thì game gì tầm này
Hoàng Phúc,1,"xài được hơn tháng thì mau hết pin,điện thoại có sạc nhanh 33w mà sạc 2 tiếng được 50%"
Thin,2,"điện thoại thì ổn nhưng dán màn hình ở đmx thì tệ vô cùng, dán 50k cùng lúc mua chưa được 1 tháng đã bong tróc ra một mảng rồi"
,1,"điện thoại mới mua về xài được, mà sạc pin không vô xài được mấy bữa cái hư luôn, khuyên mọi người đừng mua"
Nguyễn Tấn Lực,1,xài được 1 tháng thấy ae không nên mua sản phẩm này
Trần Văn Hảo,1,"mới mua ngày 15/5 mới dùng được 1 tháng rưỡi pin tụt nhanh , sạc pin gần 2 tiếng , tự động thoát ứng dụng , lag máy mong được hỗ trợ"
Trang,2,điện thoại loa lúc to lúc nhỏ
Nguyễn Bùi Thành,2,"pin tụt như tụt quần ,điện thoại được giới thiệu trên apps điện máy xanh thời gian chờ lên tới 12 ngày mà mới 1 ngày chờ đã hết pin dù không làm gì"
Phan Hoài Duy,1, không bao giờ quay lại dmx và tgdd
Huỳnh Hồng Nương,2,khi không mở mạng không sử dụng mà để 1 đêm tới sáng pin tụt 40%_50% pin tuột thấy chóng mặt 
Khuê,2, sai lầm khi mua reno 6z 
Nguyễn Tiến Đồng,2, tôi đang xài nè đến chán
Lương Thúy Lan,2,máy không ổn các bác ạ
ÂN,2,không dùng để không cũng nhanh hết pin
DMH,2, cách thức để truy cập các tính năng khó khăn
Cáo Mạnh,2,dùng các ứng dụng thường không chơi game nặng tầm 4-5 tiếng hết pin
Huy,1, chip quá tệ thông báo thì chậm 
Nhựt,2,pin thua cả con oppo a7 cũ 
Trần Văn Lam,1, gọi nghe lúc được lúc không
Trần Thị Thiên Lý,2,có cách nào khắc phục không vậy
Giang Văn Lực,2,hơn 30tr k0 có nổi cục sạc vậy
Lê Văn Thứ,1,tôi mới mua samsung a32 sử dụng được 1 hôm
Nguyễn Đức Trọng,2, ( những từ ngữ nào em viết nãy giờ mà không có dấu cx là do nguyên nhân nãy giờ em phê bình á 
Tô Trường Vỹ,1,moi mua 3 ngày lỗi cảm biến vân tay
Thới Thành Trung,2,mới mua mà máy quá chậm
Duong Van Tu,1,"máy quá tệ bắt sóng quá yếu tự động chuyển mạng 2g trong khi máy khác vẫn 4g, vào mạng bình thường màn hình khoá vẫn quảng cáo"
LỮ THỊ KIM PHỤNG,1, trải nghiệm tồi tệ nhất từ trước tới nay khi mình đều mua mọi thứ ở tgdd từ máy lạnh tới máy ép bằng 2 sdt xxxx954899 và xxxx549207 
HUNG,1, nói cho hay được cái thương hiệu lớn rồi bây giờ thích làm gì làm một vài năm nữa xem còn sốc nói được không
Anh Tuyên,1,máy nhiều lúc bật mạng nhưng không vào được 
,1,"thấy bảo hàng zin nhưng mở ra thì có tin nhắn từ 2017 trong máy"
MẠNH,2,trong khi tiệm điện thoại ngay bên cạnh bán có 9.990k+ máy mát xa + loa nữa 
Nguyễn Ngọc Hân,2,1 ngay sạc tận 2 lần
Nguyễn Minh Nhựt,1, chỉ gần tổng đài mới mạnh
,1,máy dùng 2 hôm hỏng chán luôn
Minh Tân,1, giờ xài thêm 1 tháng đi thêm 1 gạch ngang màn hình nữa
Thắng,1,xài rất ít luôn mà pin chỉ hơn nữa ngày mà thôi
Huynh Ngoc,2,trong tầm giá 4tr chẳng có cái nào qua được vsmart joy 4
Dương,2," chip yếu, mặt kính không biết loại gì, camera quay được có 30fps"
Phạm Ngọc Hoàng,1, thắc mắc mỗi mở danh bạ kiểu gì
Truong Hoang Linh,2, máy tự nhiên không gọi được
Dương Gia Tuấn,2,mặt sau bám vân tay với hoàn thiện không được tốt
Người Dùng,1,"theo như mình nghĩ thì oppo a55 quá tệ,thứ nhất là về chip helio g35 cũng chả khác gì chip p35 của a54 ,thứ 2 là về phần camera 50mp mà chụp xấu lắm không khác j con a54 cả , thứ 3 là về bộ nhớ chỉ có 64gb tóm lại là tệ hơn cả oppo a54 oppo a54 cón 4gb ram và 128gb rom, chip helio p35 , mà cũng 4tr 9, tôi lỡ mua và rất hối hận khi mua phải chiếc điện thoại này nên tôi cho 1 sao"
Nguyễn Minh Duy,1,kem mọi thứ android 11 thua xa android 6.0 về nhập liệu giọng nói
Nguyễn Cường,2,"mua được hơn một tháng , màn hình bị đơ liên tục , tắt nguồn mở lại vẫn vậy "
Bùi Thanh Nam,1,điện thoại không cài được nhạc chuông
Đặng,2,nhiều khi để không cũng tụt
Quang Hiếu,2,con máy tệ nhất từng xài phân khúc trên 4 triệu
Tình Nguyễn,2," ngoài ra pin ổn, cam thì bình thường không có gì đặc sắc, tính năng hạn chế hơn dòng mi"
Đ.Phúc,2,mua chưa đầy 1 tháng nhưng lỡ tay ấn vào cập nhật phần mềm
Đặng Văn Sinh,2, lỗi hình ảnh cis kucs màn hình sáng tối đột ngột như bị chập
,2,chứ như kiểu dậy thì chắc không có lần 2
Chìu Lềnh Sầu,1, nói chung cá nhân mình trải nghiệm không hài lòng
Võ Minh Nhật,2, chưa sử dụng được 1 tháng
Nguyễn Phước Duy,1, lần này thôi không sử dụng oppo nữa sợ quá
Dương Quang Trung,1, đổi lại sài vẫn lỗi như thường
Huyền,2," bình thường mình 1.5 ngày mới phải sạc nhược điểm: - loa quá nhỏ - giật lag dù mình chơi game siêu nhẹ của zing - bắt wifi cực yếu, hay bị rớt mạng dù mạng nhà mình mạnh"
Vũ Thị Loan,1, bỏ tiền ra mua điện thoại lỗi
HIỀN,2,điện thoại chs hơn lác ạ
Trần Quang Phuc,1, không tin thì mua tự hiểu chán lắm
Đỗ Mia Chí Hải,2,máy em mua mấy ngày đầu sạc đầy tới sáng thì chỉ mất 3-4% mấy ngày nay tụt tới 12% là do máy lỗi hả
Trần Kiên,1," đành dùng, khuyên anh em nên chọn samsung hoặc hãng khác"
Hoàng Tú Anh,1,hôm nay mình viết đánh giá này vì mình vừa phát hiện ra mình bị lỗi giống như mọi người đã mua hàng
Thủy,1," tới cái camera để scan mã qr cũng không có, máy lag, xài j cũng chậm rề rề,"
Nguyễn Thị Tuyết Vân,2,"nói chung tien nao của máy, nhưng với giá này mà máy bị z là quá tệ , tệ , tệ"
Nguyễn Đức Tùng,1,mới dùng được không hơn 1 tháng mà giờ đã hư loa ngoài
Bình Đẳng,2, chơi game thì lag giống như mạng yếu vậy
Hiếu,1, dù đã khôi phục cài đặt gốc của máy
Duyên,2,"mới mua được 4 ngày sử dụng cảm nhận như sau pin tạm ổn xài liên tục 12h vẫn còn 27% vấn đề bắt sóng wifi,4g rất tệ , chơi liên quân, pubg lúc đầu 4g full vô trận chỉ còn h+ rất tệ cho con chíp"
Tran Thien,2," có 3 điều làm mình ức chế nhát khi dùng máy là camera rất tệ, kết nối wifi lâu lâu lại bị mất kết nối và máy cấu hình ram 6gb nhưng vẫn rất hay lag dù chỉ dùng các phần mềm bình thường"
Le Thi Thanh Thuy,2, còn không bằng máy cũ đời 2016 của m nữa
Đoàn Dinh,2, dùng thêm bực mà bán lại thì lỗ
Trần Mạnh Hà,2," lỗi pin , máy mới mua chưa được 24h "
Trần Thị Hương Giang,2,không hiểu sao mình đặt vân tay rồi mà thi thoảng máy cứ tự động mở khóa không cần vân
Lê Ngọc Tường Vi,2,"máy mới mua 4 hôm bị này là sao thế ạ,lỗi cam lẫn ghi âm"
,1,điện thoại không bật được đèn pin
Hà Quang Đạt,2, rất khác với những chiếc điện thoại khác của bạn bè tôi
Lê Huỳnh Trọng Sang,2,"mọi người thần thánh iphone hơi quá, chứ chip a15 xử lý đồ hoạ kém chơi game liên tục drop khung hình mà ai cũng bảo mạnh"
LÊ THỊ MỸ LINH,1,"mới mua 3 ngày dùng thì ít mà đơ cứng, cứ đứng màn hình "
Nguyễn Thị Thanh Nhanh,1,"bắt wifi siêu tệ, kết nối wifi mà cứ 5 phút là mất kết nối, chỗ ở có wifi 5g mà không kết nối được"
Nguyễn Minh Phụng,1, samsung một hãng lớn nên tôi tin tưởng dùng mà giờ đây lại sản xuất ra những chiếc điện thoại rất tệ hại như vậy
Hải,1,"4tr5 mà màn hình hd+, chip g35 ghé, bộ nhớ 64gb quá ít xài xem phim vừa rỗ, vừa lag, vừa nóng máy"
Nguyễn Quốc Thái,1,wifi bắt tệ quá 4 vạch mà không chạy nổi luôn khá thất vọng
Phạm Gia Hào,2,pin tuột nhanh hơn so với mới mua 
SÁNG,2, nghĩa là chỉ sử dụng khoảng 2 tiếng đồng hồ
,1,"lắp sim r vẫn không hiện"
Truong Hoang Linh,2,sản phẩm bị lỗi khá nhiều
Nguyễn Phạm Thế Ngọc,2,không có bong bóng chat của zalo chip thì không bằng mấy máy cùng giá chơi game tạm tạm còn ứng dụng zalo hay message thoát ra tí là không nhận được thông báo tin nhắn xài điện thoại này hơi khó chịu tý
Hùng,2,máy này ăn mạng ngày 8g mới đủ chỉ xem phim thôi mà ăn kinh thật
Lưu Văn Nghĩa,1,mình gọi zalo lỗi không thấy hình camera lỗi chụp xấu hết tin tưởng nổi mất lòng tin
Nguyễn Thị Trúc Lan,1,"quá tệ, máy mua mới, ma về đứng máy, tự tắt nguồn"
Nguyễn Đức Trọng,2, sài đên nay hôm 29/12 al thì có phiên bản mới và nâng cấp lên he đều hanh android 12 
Vũ Văn Tuấn,1,điện thoại có cuộc gọi đến có chuông có rung nhưng không hiển thị cuộc gọi 
,1,"thực sự rất tệ, đáng lẽ 0 có sao nào luôn"
Nguyễn Thảo,1, biết là ở phân khúc tầm trung thì không thể mong mỏi gì nhiều nhưng nó không để đáp ứng được kỳ vọng của tôi
Thảo,2, với giá tiền này không xứng mua con này
Thạch Thị Kim Xuyến,2,nói chuyện la làng ngta mới nghe
Đinh Nguyễn Quốc Vinh,1,"lỗi rất nhiều chơi game lag ,coi youtube không được , lỗi facebook liên tục"
,1,máy mới mua chưa đủ 1 tuần quay đơ rồi
Lê Xuân Việt,1," đơ ứng dụng, làm gián đoạn công việc"
Nguyễn Hoàng Anh,2, đã kiểm tra không có bản cập nhật mới
Vương Thứ,2,"sản phẩm dùng rất nóng, để máy từ 8h sáng đến 17h chiều tụt gần 10% pin dù đã tắt dữ liệu và ứng dụng chạy ngầm"
Bùi Văn Bảo,1,mong thế giới di động xem lại hãng samsung này
Nguyễn Trung Nhân,2,điện thoại ms mua về sử dụng được 1 ngày cảm nhận pin hao hụt khá nhanh 
N Nam Năm,1,"không chơi được game,, bị đơ màn hình tụt pin nhanh,,giá bán cao quá"
Nguyên,1, mua được 1 tuần và đã cập nhật mới rồi
,2," mình xem youtube, đọc báo còn khó khăn"
Hiền,2,"có 2 điểm cảm thấy thất vọng khi xài dòng a33 này, còn thừa dòng cũ prime 7, a10, a32 1/ camera thường xấu ( tạm chấp nhận được vì có thể dùng app) nhưng gọi video thì mặt ốm hơn thường + thêm những đốm nám tự nhiên xuất hiện"
Cao Văn Hoà,2,"mình mới mua được mấy tháng, giờ điện thoại tự động xoá danh bạ cũ, lưu thêm số không được"
Trần Văn Khang,2,"về mới thấy màn hình thì hơi vàng tí, chụp hình thì camera bị nhoè nhoè làm sao đó,"
Phạm Thị Yến Bình,1, loa thì chất lượng âm thanh bé tí tẹo
Trung,1,"nhận hình này trên mạng, không thể bán sản phẩm giá gấp đôi mà cấu hình như vậy được?"
Nguyễn Tâm,1,máy chạy chậm đường truyền mạng kém máy giật kết nối mạng yếu
Nguyễn Văn Công,1,nhạc chuông không đặt được theo ý m
Anh Kiên,2, mua được vài ngày đã thấy chán rồi
,2,"hết pin quá nhanh , không đụng vào nhưng mấy tiếng là hết"
Nguyễn Duy Thái,1," chả biết khả năng bắt sóng 5g thế nào, nhưng 4g và wifi thì cực kì thất vọng"
,1, còn con n100 tốt không hao nguồn nhưng được 2 hôm chết ngỏm không dùng được nữa
Nguyễn Đông Anh,1, chắc là tính năng của máy này rồi
Le Thi Diễn Thuý,2,nếu ai có ý định mua thì đừng mua
,1, tưởng pin hư ra tiệm mua pin mới về cũng vậy dùng được vài tiếng thì lại tắt nguồn
Đinh Minh Đức,2,"wifi bắt kém, rớt liên tục"
Thuận,2,sụt pin quá trời nhanh không có kịp làm được gì hết
Yến,1, so camera ip 13 với điện thoại này 
Chiến,1,treo đầu dê bán thịt chó nha
,1,"tiền nào của đấy, màn hình quá bé chữ bàn phím quá nhỏ  như đồ chơi của trẻ em "
ĐOÀN,1,mua dùng được 3 ngày pin quá tệ 
Kiên,1,"không camera góc rộng, chụp xong zoom lại không rõ nét"
Nguyễn Thanh Tùng,1,"từ chiều hôm qua đến giờ, điện thoại không thể nhận được cuộc gọi đến ( nhận tin nhắn và gọi đi vẫn bình thường + gọi tổng đài nhà mạng báo sim vẫn bình thường không bị chặn số )"
